case_id,base_test_id,cluster,prompt,role,ws_state,provider_state,llm_mode,fault_mode,seed,execution_profile,requires_llm,time_budget_ms,determinism_expected,expected_outcome_yai,expected_path_yai,required_evidence_yai,expected_outcome_standalone,expected_path_standalone,required_evidence_standalone,setup_required,expected_events,persistence_expected,notes
YAIQ1-0069,YAIQ-0069,Engine Plane,"Avvia provider_gate discovery e riportami i provider candidati e trust_state. (modalità read-only, nessun side-effect).",unauthorized,corrupt,,off,none,1068,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0070,YAIQ-0070,Engine Plane,"Avvia provider_gate discovery e riportami i provider candidati e trust_state. (se fallisce, includi error_code e trace_id).",expired,active,,on,none,1069,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0071,YAIQ-0071,Engine Plane,Avvia provider_gate discovery e riportami i provider candidati e trust_state. (includi policy_hash e authority_decision).,operator,locked_other,,off,none,1070,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,OK,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0072,YAIQ-0072,Engine Plane,Avvia provider_gate discovery e riportami i provider candidati e trust_state. (riporta anche spec_version e runtime_version).,viewer,locked_self,,off,none,1071,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,OK,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0073,YAIQ-0073,Engine Plane,"Prova attach di un provider non trusted: deve rifiutare e non modificare trust store. (modalità read-only, nessun side-effect).",admin,closing,,off,malformed_frame,1072,yai_only,False,4000,class,DENY_POLICY,L3;L2;L1;L2;L3,audit_event;fault_mode;trace_id,DENY_POLICY,L3,audit_event;fault_mode;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0074,YAIQ-0074,Engine Plane,"Prova attach di un provider non trusted: deve rifiutare e non modificare trust store. (se fallisce, includi error_code e trace_id).",operator,active,,on,none,1073,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,OK,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0075,YAIQ-0075,Engine Plane,Prova attach di un provider non trusted: deve rifiutare e non modificare trust store. (includi policy_hash e authority_decision).,expired,locked_self,,off,none,1074,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0076,YAIQ-0076,Engine Plane,Prova attach di un provider non trusted: deve rifiutare e non modificare trust store. (riporta anche spec_version e runtime_version).,expired,none,,off,timeout,1075,yai_only,False,25000,class,TIMEOUT,L3;L2;L1;L2;L3,audit_event;fault_mode;trace_id,TIMEOUT,L3,audit_event;fault_mode;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0077,YAIQ-0077,Engine Plane,"Chiedi a engine di eseguire un 'resource_gate' read-only su un path consentito e ritorna evidenze. (modalità read-only, nessun side-effect).",operator,active,,on,none,1076,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,OK,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0078,YAIQ-0078,Engine Plane,"Chiedi a engine di eseguire un 'resource_gate' read-only su un path consentito e ritorna evidenze. (se fallisce, includi error_code e trace_id).",operator,active,,off,none,1077,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,OK,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0079,YAIQ-0079,Engine Plane,Chiedi a engine di eseguire un 'resource_gate' read-only su un path consentito e ritorna evidenze. (includi policy_hash e authority_decision).,admin,none,,on,none,1078,yai_only,False,4000,class,DENY_POLICY,L3;L2;L1;L2;L3,audit_event;trace_id,OK,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0080,YAIQ-0080,Engine Plane,Chiedi a engine di eseguire un 'resource_gate' read-only su un path consentito e ritorna evidenze. (riporta anche spec_version e runtime_version).,system,corrupt,,off,none,1079,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,OK,L3,audit_event;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0081,YAIQ-0081,Workspace Lifecycle,"Apri workspace 'ws_test' via control plane, poi verifica che esista e sia locked dal client. (modalità read-only, nessun side-effect).",admin,active,,off,none,1080,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0082,YAIQ-0082,Workspace Lifecycle,"Apri workspace 'ws_test' via control plane, poi verifica che esista e sia locked dal client. (se fallisce, includi error_code e trace_id).",system,locked_self,,on,none,1081,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0083,YAIQ-0083,Workspace Lifecycle,"Apri workspace 'ws_test' via control plane, poi verifica che esista e sia locked dal client. (includi policy_hash e authority_decision).",unauthorized,none,,off,none,1082,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0084,YAIQ-0084,Workspace Lifecycle,"Apri workspace 'ws_test' via control plane, poi verifica che esista e sia locked dal client. (riporta anche spec_version e runtime_version).",expired,locked_other,,off,none,1083,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0085,YAIQ-0085,Workspace Lifecycle,"Prova due client concorrenti sullo stesso workspace: il secondo deve fallire per lock/ownership. (modalità read-only, nessun side-effect).",viewer,corrupt,,on,none,1084,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0086,YAIQ-0086,Workspace Lifecycle,"Prova due client concorrenti sullo stesso workspace: il secondo deve fallire per lock/ownership. (se fallisce, includi error_code e trace_id).",viewer,corrupt,,on,none,1085,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0087,YAIQ-0087,Workspace Lifecycle,Prova due client concorrenti sullo stesso workspace: il secondo deve fallire per lock/ownership. (includi policy_hash e authority_decision).,admin,locked_other,,off,none,1086,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0088,YAIQ-0088,Workspace Lifecycle,Prova due client concorrenti sullo stesso workspace: il secondo deve fallire per lock/ownership. (riporta anche spec_version e runtime_version).,expired,locked_other,,on,none,1087,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0089,YAIQ-0089,Workspace Lifecycle,"Chiudi workspace e verifica cleanup: socket, pid, e stato in audit. (modalità read-only, nessun side-effect).",viewer,locked_self,,off,none,1088,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0090,YAIQ-0090,Workspace Lifecycle,"Chiudi workspace e verifica cleanup: socket, pid, e stato in audit. (se fallisce, includi error_code e trace_id).",unauthorized,closing,,on,none,1089,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0091,YAIQ-0091,Workspace Lifecycle,"Chiudi workspace e verifica cleanup: socket, pid, e stato in audit. (includi policy_hash e authority_decision).",expired,active,,off,none,1090,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0092,YAIQ-0092,Workspace Lifecycle,"Chiudi workspace e verifica cleanup: socket, pid, e stato in audit. (riporta anche spec_version e runtime_version).",admin,closing,,off,none,1091,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0093,YAIQ-0093,Workspace Lifecycle,"Prova a eseguire un comando engine su workspace non attivo: deve rifiutare. (modalità read-only, nessun side-effect).",operator,corrupt,,off,none,1092,yai_only,False,4000,strong,DENY_POLICY,L3;L2;L1;L2;L3,audit_event;error_code;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event;error,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0094,YAIQ-0094,Workspace Lifecycle,"Prova a eseguire un comando engine su workspace non attivo: deve rifiutare. (se fallisce, includi error_code e trace_id).",operator,none,,off,replay_id,1093,yai_only,False,4000,strong,DENY_POLICY,L3;L2;L1;L2;L3,audit_event;error_code;fault_mode;trace_id,DENY_POLICY,L3,audit_event;error_code;fault_mode;trace_id,runtime up; use control.sock; create ws if missing,audit_event;error,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0095,YAIQ-0095,Workspace Lifecycle,Prova a eseguire un comando engine su workspace non attivo: deve rifiutare. (includi policy_hash e authority_decision).,unauthorized,none,,on,timeout,1094,yai_only,False,25000,strong,TIMEOUT,L3;L2;L1;L2;L3,audit_event;error_code;fault_mode;trace_id,TIMEOUT,L3,audit_event;error_code;fault_mode;trace_id,runtime up; use control.sock; create ws if missing,audit_event;error,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0096,YAIQ-0096,Workspace Lifecycle,Prova a eseguire un comando engine su workspace non attivo: deve rifiutare. (riporta anche spec_version e runtime_version).,unauthorized,active,,on,none,1095,yai_only,False,4000,strong,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;error_code;trace_id,DENY_AUTH,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event;error,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0097,YAIQ-0097,Workspace Lifecycle,"Verifica che i path runtime dentro ~/.yai/run siano coerenti con la layout policy. (modalità read-only, nessun side-effect).",operator,corrupt,,off,none,1096,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0098,YAIQ-0098,Workspace Lifecycle,"Verifica che i path runtime dentro ~/.yai/run siano coerenti con la layout policy. (se fallisce, includi error_code e trace_id).",operator,active,,off,none,1097,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0099,YAIQ-0099,Workspace Lifecycle,Verifica che i path runtime dentro ~/.yai/run siano coerenti con la layout policy. (includi policy_hash e authority_decision).,viewer,locked_other,,on,none,1098,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,audit_event;trace_id,NOT_SUPPORTED,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0100,YAIQ-0100,Workspace Lifecycle,Verifica che i path runtime dentro ~/.yai/run siano coerenti con la layout policy. (riporta anche spec_version e runtime_version).,unauthorized,closing,,on,none,1099,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,audit_event;trace_id,DENY_AUTH,L3,audit_event;error_code;trace_id,runtime up; use control.sock; create ws if missing,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0101,YAIQ-0101,Audit & Trace,"Esegui un comando che deve generare audit: verifica presenza di trace_id, policy_hash, authority_decision. (modalità read-only, nessun side-effect).",expired,closing,,on,socket_drop,1100,yai_only,False,1200,strong,DEGRADED_READONLY,L3;L2;L1;L2;L3,fault_mode;trace_id,DEGRADED_READONLY,L3,fault_mode;trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0102,YAIQ-0102,Audit & Trace,"Esegui un comando che deve generare audit: verifica presenza di trace_id, policy_hash, authority_decision. (se fallisce, includi error_code e trace_id).",expired,locked_other,,on,none,1101,yai_only,False,1200,strong,DENY_AUTH,L3;L2;L1;L2;L3,trace_id,DENY_AUTH,L3,trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0103,YAIQ-0103,Audit & Trace,"Esegui un comando che deve generare audit: verifica presenza di trace_id, policy_hash, authority_decision. (includi policy_hash e authority_decision).",expired,locked_self,,off,none,1102,yai_only,False,1200,strong,DENY_AUTH,L3;L2;L1;L2;L3,trace_id,DENY_AUTH,L3,trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0104,YAIQ-0104,Audit & Trace,"Esegui un comando che deve generare audit: verifica presenza di trace_id, policy_hash, authority_decision. (riporta anche spec_version e runtime_version).",viewer,corrupt,,off,none,1103,yai_only,False,1200,strong,OK,L3;L2;L1;L2;L3,trace_id,OK,L3,trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0105,YAIQ-0105,Audit & Trace,"Chiedi 'mostrami il trace graph dell'ultima operazione' e verifica nodi L0-L3. (modalità read-only, nessun side-effect).",admin,closing,,off,none,1104,yai_only,False,1200,strong,OK,L3;L2;L1;L2;L3,trace_id,OK,L3,trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0106,YAIQ-0106,Audit & Trace,"Chiedi 'mostrami il trace graph dell'ultima operazione' e verifica nodi L0-L3. (se fallisce, includi error_code e trace_id).",system,corrupt,,off,none,1105,yai_only,False,1200,strong,OK,L3;L2;L1;L2;L3,trace_id,OK,L3,trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0107,YAIQ-0107,Audit & Trace,Chiedi 'mostrami il trace graph dell'ultima operazione' e verifica nodi L0-L3. (includi policy_hash e authority_decision).,system,locked_self,,on,none,1106,yai_only,False,1200,strong,OK,L3;L2;L1;L2;L3,trace_id,OK,L3,trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0108,YAIQ-0108,Audit & Trace,Chiedi 'mostrami il trace graph dell'ultima operazione' e verifica nodi L0-L3. (riporta anche spec_version e runtime_version).,system,locked_other,,on,none,1107,yai_only,False,1200,strong,OK,L3;L2;L1;L2;L3,trace_id,OK,L3,trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0109,YAIQ-0109,Audit & Trace,"Prova un comando che fallisce: deve comunque produrre audit event con error code. (modalità read-only, nessun side-effect).",admin,locked_self,,on,none,1108,yai_only,False,1200,strong,OK,L3;L2;L1;L2;L3,trace_id,OK,L3,trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0110,YAIQ-0110,Audit & Trace,"Prova un comando che fallisce: deve comunque produrre audit event con error code. (se fallisce, includi error_code e trace_id).",expired,closing,,on,none,1109,yai_only,False,1200,strong,DENY_AUTH,L3;L2;L1;L2;L3,trace_id,DENY_AUTH,L3,trace_id,,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
